id,label
n337,"Twenge Jm, 2008, J Manage Psychol, V23, P862, Doi 10.1108/02683940810904367"
n338,"Mcewan Am, 2013, Smart Working: Creating The Next Wave, P1"
n339,"Venkatesh V, 2000, Manage Sci, V46, P186, Doi 10.1287/mnsc.46.2.186.11926"
n340,"Aral S, 2013, Inform Syst Res, V24, P3, Doi 10.1287/isre.1120.0470"
n341,"Nusair K, 2013, Tourism Manage, V35, P13, Doi 10.1016/j.tourman.2012.05.005"
n342,"Han D., 2011, 2011 Int C Man Serv"
n343,"Davis Fd, 1989, Mis Quart, V13, P319, Doi 10.2307/249008"
n344,"Boyd Dm, 2007, J Comput-mediat Comm, V13, P210, Doi 10.1111/j.1083-6101.2007.00393.x"
n345,"Maslow A.h., 1954, Motivation Personali"
n346,"Boughzala I., 2012, Collaboration Eng Co"
n347,"Keil M, 2002, Inform Syst J, V12, P103, Doi 10.1046/j.1365-2575.2002.00121.x"
n348,"Ballagas R., 2004, P Worksh Ub Displ En"
n349,"Bhattacherjee A, 2001, Mis Quart, V25, P351, Doi 10.2307/3250921"
n350,"Miller J., 2006, Cma Management, V80, P13"
n351,"Ng Esw, 2010, J Bus Psychol, V25, P281, Doi 10.1007/s10869-010-9159-4"
n352,"Lunsford D. A., 1992, J Consumer Marketing, V9, P53, Doi Doi 10.1108/07363769210037097"
n353,"Dudezert A., 2009, Comment Integrer Gen, P323"
n354,"Hiltz S. R., 1998, J Manage Inform Syst, V15, P7"
n355,"Deal Jj, 2010, J Bus Psychol, V25, P191, Doi 10.1007/s10869-010-9177-2"
n356,"Gorman Ph., 2004, Org Anal, V12, P255"
n357,"Richter A., 2009, 20 Austr C Inf Syst"
n358,"He W, 2013, Int J Inform Manage, V33, P464, Doi 10.1016/j.ijinfomgt.2013.01.001"
n359,"Kupperschmidt B R, 2000, Health Care Manag (frederick), V19, P65"
n360,"Leidner D, 2010, Mis Q Exec, V9, P229"
n361,"Churchill Jr G. A., 1976, Marketing Res Method"
n362,"Pieterse An, 2010, J Organ Behav, V31, P609, Doi 10.1002/job.650"
n363,"Tulgan B., 2013, Meet Generation Z 2"
n364,"Deloitte, 2016, Del Mill Surv"
n365,"Ivancevich Jm, 1977, Acad Manage J, V20, P406, Doi 10.2307/255414"
n366,"Puybaraud M., 2010, Generation Y Workpla"
n367,"Sandri G., 2011, Ind Eng, V43, P44"
n368,"Chesbrough Hw, 2007, Calif Manage Rev, V50, P57"
n369,"Selectminds, 2008, Corp Soc Netw Select"
n370,"Chui Michael, 2013, Mckinsey Q, V4, P8"
n371,"Teo T. S. H., 2009, J Management Inform, V25, P103"
n372,"Crumpacker M, 2007, Public Pers Manage, V36, P349"
n373,"Dulin L., 2008, J Leadership Studies, V2, P43, Doi 10.1002/jls.20045"
n374,"Nabil S., 2013, Int J Inform Manage, V33, P160"
n375,"Schmidt Jb, 2001, Decision Sci, V32, P575, Doi 10.1111/j.1540-5915.2001.tb00973.x"
n376,"Chandra S, 2012, J Assoc Inf Syst, V13, P797"
n377,"Inglehart R., 1997, Modernization Postmo, V19"
n378,"Sun Ly, 2012, The Leadership Quart, V23, P55, Doi Doi 10.1016/j.leaqua.2011.11.005"
n379,"De Hertogh S, 2011, Commun Acm, V54, P124, Doi 10.1145/1897852.1897882"
n380,"Berl R. L., 1984, J Personal Selling S, V4, P32"
n381,"Kowske Bj, 2010, J Bus Psychol, V25, P265, Doi 10.1007/s10869-010-9171-8"
n382,"Richter A., 2008, 8 Int C Des Coop Sys"
n383,"Shao Z, 2012, Comput Hum Behav, V28, P2400, Doi 10.1016/j.chb.2012.07.011"
n384,"Gursoy D, 2008, Int J Hosp Manag, V27, P448, Doi 10.1016/j.ijhm.2007.11.002"
n385,"Kaplan Am, 2010, Bus Horizons, V53, P59, Doi 10.1016/j.bushor.2009.09.003"
n386,"Briggs Ro, 2003, J Manage Inform Syst, V19, P31"
n387,"Kietzmann Jh, 2011, Bus Horizons, V54, P241, Doi 10.1016/j.bushor.2011.01.005"
n388,"Lee Cs, 2012, Procd Soc Behv, V65, P704, Doi 10.1016/j.sbspro.2012.11.187"
n389,"Wayne Sj, 2002, J Appl Psychol, V87, P590, Doi 10.1037//0021-9010.87.3.590"
n390,"Naraine Ml, 2016, J Sport Manage, V30, P689, Doi 10.1123/jsm.2016-0067"
n391,"Warner S, 2012, J Sport Manage, V26, P53"
n392,"Scott J., 2000, Social Network Anal"
n393,"Wasserman S., 1994, Social Network Anal, Doi [10.1017/cb09780511815478, Doi 10.1017/cb09780511815478]"
n394,"Maclean J, 2011, J Sport Manage, V25, P562"
n395,"Filo K, 2015, Sport Manag Rev, V18, P166, Doi 10.1016/j.smr.2014.11.001"
n396,"Blaszka M., 2012, International Journal Of Sport Communication, V5, P435"
n397,"Borgatti S. P, 2002, Netdraw Network Visu"
n398,"Naraine M. L., 2016, International Journal Of Sport Communication, V9, P140, Doi 10.1123/ijsc.2016-0010"
n399,"Thibault L, 1997, J Sport Manage, V11, P45"
n400,"Freeman Lc, 1979, Soc Networks, V1, P215, Doi 10.1016/0378-8733(78)90021-7"
n401,"Kilduff M., 2003, Social Networks Org, Doi [10.4135/9781849209915, Doi 10.4135/9781849209915]"
n402,"Abeza Gashaw, 2014, International Journal Of Sport Management And Marketing, V15, P184"
n403,"Hambrick Marion E., 2014, International Journal Of Sport Management And Marketing, V15, P120"
n404,"Sanderson J., 2012, International Journal Of Sport Communication, V5, P384"
n405,"Abeza G., 2014, J Appl Sport Managem, V6, P103"
n406,"Naraine Ml, 2016, J Sport Manage, V30, P521, Doi 10.1123/jsm.2015-0273"
n407,"Quatman C, 2008, J Sport Manage, V22, P651"
n408,"Salancik Gr, 1995, Admin Sci Quart, V40, P345, Doi 10.2307/2393642"
n409,"Borgatti Sp, 2011, Organ Sci, V22, P1168, Doi 10.1287/orsc.1100.0641"
n410,"Pedersen P. M., 2014, Communication Sport, V2, P138, Doi Doi 10.1177/2167479514527428"
n411,"Borgatti S. P., 2002, Ucinet Windows Softw"
n412,"Everett M, 2005, Models Methods Socia, P57, Doi Doi 10.1017/cbo9780511811395.004"
n413,"Cousens L, 2005, J Sport Manage, V19, P13"
n414,"Watanabe N, 2015, J Sport Manage, V29, P619, Doi 10.1123/jsm.2014-0229"
n415,"Borgatti S, 2013, Anal Social Networks"
n416,"Castells M, 2011, Int J Commun-us, V5, P773"
n417,"Girginov V., 2009, Int J Sport Communic, V2, P164, Doi [10.1123/ijsc.2.2.164, Doi 10.1123/ijsc.2.2.164]"
n418,"Eagleman An, 2013, Sport Manag Rev, V16, P488, Doi 10.1016/j.smr.2013.03.004"
n419,"Pegoraro A., 2010, International Journal Of Sport Communication, V3, P501"
n420,"Oerlemans L., 2007, Inside Networks Proc, P3"
n421,"Delia Eb, 2015, J Sport Manage, V29, P184, Doi 10.1123/jsm.2013-0257"
n422,"Wasche H, 2015, Sport Manag Rev, V18, P542, Doi 10.1016/j.smr.2015.01.003"
n423,"Clavio G., 2010, International Journal Of Sport Communication, V3, P485"
n424,"Thompson A. J., 2014, J Appl Sport Managem, V6, P42"
n425,"Ferkins L, 2015, J Sport Manage, V29, P93, Doi 10.1123/jsm.2013-0182"
n426,"Katz M, 2015, Sport Manag Rev, V18, P370, Doi 10.1016/j.smr.2014.10.001"
n427,"Kikulis L. M., 1995, Journal Of Sport Management, V9, P135"
n428,"Thibault L., 1993, Journal Of Sport Management, V7, P25"
n429,"Sallent O, 2011, Eur Sport Manag Q, V11, P397, Doi 10.1080/16184742.2011.599208"
n430,"Hoye R., 2007, Sport Governance"
n431,"Pegoraro A., 2014, Communication Sport, V2, P132, Doi Doi 10.1177/2167479514527432"
n432,"Kleinberg S., 2016, Chicago Tribune"
n433,"Billings A., 2014, Communication Sport, V2, P107, Doi Doi 10.1177/2167479514527427"
n434,"Cousens L., 2012, International Journal Of Sport Management And Marketing, V12, P198, Doi 10.1504/ijsmm.2012.052667"
n435,"Hambrick M. E., 2010, International Journal Of Sport Communication, V3, P454"
n436,"Bail Ca, 2016, P Natl Acad Sci Usa, V113, P11823, Doi 10.1073/pnas.1607151113"
n437,"Bearman P, 2010, Soc Psychol Quart, V73, P112, Doi 10.1177/0190272510371672"
n438,"Bearman P, 1999, Soc Sci Hist, V23, P501"
n439,"Mohr Jw, 1998, Annu Rev Sociol, V24, P345, Doi 10.1146/annurev.soc.24.1.345"
n440,"Opsahl T, 2010, Soc Networks, V32, P245, Doi 10.1016/j.socnet.2010.03.006"
n441,"Allison Pd, 2002, Sociol Methodol, V32, P247, Doi 10.1111/1467-9531.00117"
n442,"Dimaggio P, 2011, Sage Hdb Social Netw"
n443,"Eyal Gil, 2010, Autism Matrix"
n444,"Hindman M. S., 2009, Myth Digital Democra"
n445,"Spital A, 2001, Transplantation, V71, P1061, Doi 10.1097/00007890-200104270-00009"
n446,"Buescher Avs, 2014, Jama Pediatr, V168, P721, Doi 10.1001/jamapediatrics.2014.210"
n447,"Developmental Disabilities Monitoring Network Surveillance Year 2010 Principal Investigators, 2014, Mmwr Surveill Summ, V63, P1"
n448,"Borrett Sr, 2014, Ecol Model, V293, P111, Doi 10.1016/j.ecolmodel.2014.02.019"
n449,"White H., 1992, Identity And Control"
n450,"Bakshy E, 2015, Science, V348, P1130, Doi 10.1126/science.aaa1160"
n451,"Silverman C, 2012, Understanding Autism: Parents, Doctors, And The History Of A Disorder, P1"
n452,"Vilhena D.a., 2014, Sociological Sci, V1, P221"
n453,"Simmons Rg, 1987, Gift Life Effect Org"
n454,"Pachucki Ma, 2010, Annu Rev Sociol, V36, P205, Doi 10.1146/annurev.soc.012809.102615"
n455,"Breiger Rl, 1974, Soc Forces, V53, P181, Doi 10.2307/2576011"
n456,"Rule A, 2015, P Natl Acad Sci Usa, V112, P10837, Doi 10.1073/pnas.1512221112"
n457,"Healy K, 2008, Last Best Gifts Altr"
n458,"Dewey J., 1927, Public Its Problems"
n459,"Wood J, 2016, Scientometrics, V109, P317, Doi 10.1007/s11192-016-1974-6"
n460,"Jeung C. W., 2011, Performance Improvem, V24, P49, Doi [10.1002/piq.20110, Doi 10.1002/piq.20110]"
n461,"Kahn Wa, 1990, Acad Manage J, V33, P692, Doi 10.2307/256287"
n462,"Webster J., 2002, Mis Q, V26, P13"
n463,"Krystallis A., 2011, Eur Mark Ac C P 2011"
n464,"Nahrgang Jd, 2011, J Appl Psychol, V96, P71, Doi 10.1037/a0021484"
n465,"Zinkhan Gm, 1992, J Consum Res, V19, P282, Doi 10.1086/209302"
n466,"Bakker Ab, 2009, J Manage Psychol, V24, P220, Doi 10.1108/02683940910939313"
n467,"Wollard K., 2011, Adv Dev Human Resour, V13, P429, Doi Doi 10.1177/1523422311431220"
n468,"Saks Am, 2014, Hum Resour Dev Q, V25, P155, Doi 10.1002/hrdq.21187"
n469,"Carter C. R., 2007, J Supply Chain Manag, V43, P15, Doi 10.1111/j.1745-493x.2007.00028.x"
n470,"Xu J, 2014, J Assoc Inf Syst, V15, P835"
n471,"Bakker A. B., 2008, Career Dev Int, V13, P209, Doi Doi 10.1108/13620430810870476"
n472,"Christian Ms, 2011, Pers Psychol, V64, P89, Doi 10.1111/j.1744-6570.2010.01203.x"
n473,"Simpson Mr, 2009, Int J Nurs Stud, V46, P1012, Doi 10.1016/j.ijnurstu.2008.05.003"
n474,"Acedo Fj, 2006, J Manage Stud, V43, P957, Doi 10.1111/j.1467-6486.2006.00625.x"
n475,"Schaufeli Wb, 2006, Educ Psychol Meas, V66, P701, Doi 10.1177/0013164405282471"
n476,"Wefald A. J., 2011, J Leadership Org Stu, V18, P1"
n477,"Koyuncu M., 2006, Equal Opportunities, V25, P299, Doi Doi 10.1108/02610150610706276"
n478,"Morlacchi P, 2005, J Bus-bus Mark, V12, P3, Doi 10.1300/j033v12n01_02"
n479,"Rich Bl, 2010, Acad Manage J, V53, P617"
n480,"Macey Wh, 2008, Ind Organ Psychol-us, V1, P3, Doi 10.1111/j.1754-9434.2007.0002.x"
n481,"Richardsen A.m., 2006, Int J Stress Manage, V13, P555, Doi Doi 10.1037/1072-5245.13.4.555"
n482,"Marsden P. V., 2008, Network Data Measure, V1"
n483,"Schaufeli W, 2011, Eur J Work Organ Psy, V20, P39, Doi 10.1080/1359432x.2010.515981"
n484,"Shuck M. B., 2010, Human Resource Dev R, V9, P89"
n485,"Hakanen Jj, 2006, J School Psychol, V43, P495, Doi 10.1016/j.jsp.2005.11.001"
n486,"Salanova M, 2008, Int J Hum Resour Man, V19, P116, Doi 10.1080/09585190701763982"
n487,"Xanthopoulou D, 2009, J Occup Organ Psych, V82, P183, Doi 10.1348/096317908x285633"
n488,"Attridge M., 2009, J Workplace Behav Hl, V24, P383, Doi Doi 10.1080/15555240903188398"
n489,"Laschinger Hks, 2005, J Nurs Admin, V35, P439"
n490,"Hu Jm, 2015, Inform Process Manag, V51, P329, Doi 10.1016/j.ipm.2015.02.002"
n491,"Schaufeli W. B., 2002, J Happiness Stud, V3, P71, Doi Doi 10.1023/a:1015630930326"
n492,"Leydesdorff L., 2006, Knowledge Based Ec M"
n493,"Zhang Xm, 2010, Acad Manage J, V53, P107"
n494,"Ding Y, 2000, Scientometrics, V47, P55, Doi 10.1023/a:1005665709109"
n495,"Crawford Er, 2010, J Appl Psychol, V95, P834, Doi 10.1037/a0019364"
n496,"Vidgen R, 2007, Eur J Inform Syst, V16, P5, Doi 10.1057/palgrave.ejis.3000661"
n497,"Carasco-saul M, 2015, Hum Resour Dev Rev, V14, P38, Doi 10.1177/1534484314560406"
n498,"Van Eck Nj, 2010, Scientometrics, V84, P523, Doi 10.1007/s11192-009-0146-3"
n499,"Liu Xm, 2005, Inform Process Manag, V41, P1462, Doi 10.1016/j.ipm.2005.03.012"
n500,"Khan Gf, 2013, Gov Inform Q, V30, P182, Doi 10.1016/j.giq.2012.09.003"
n501,"Wood J, 2015, Scientometrics, V105, P537, Doi 10.1007/s11192-015-1651-1"
n502,"Bakker Ab, 2010, J Occup Organ Psych, V83, P189, Doi 10.1348/096317909x402596"
n503,"Shimazu A, 2009, Ind Health, V47, P495"
n504,"Sci2team, 2009, Sci Sci Sci2 Tool In"
n505,"Henneberg S., 2009, Imp J, V3, P28"
n506,"Schaufeli Wb, 2009, J Organ Behav, V30, P893, Doi 10.1002/job.595"
n507,"Cole Ms, 2012, J Manage, V38, P1550, Doi 10.1177/0149206311415252"
n508,"Yoon B, 2005, Technol Forecast Soc, V72, P145, Doi 10.1016/j.techfore.2004.08.011"
n509,"Kim W, 2013, Hum Resour Dev Rev, V12, P248, Doi 10.1177/1534484312461635"
n510,"Shuck M. B., 2011, Human Resource Dev R, V10, P304, Doi [10.1177/1534484311410840, Doi 10.1177/1534484311410840]"
n511,"Mail F., 2010, Corvinus J Sociology, V1, P29"
n512,"Shimazu A, 2008, Appl Psychol-int Rev, V57, P510, Doi 10.1111/j.1464-0597.2008.00333.x"
n513,"Halbesleben Jrb, 2010, Work Engagement: A Handbook Of Essential Theory And Research, P102"
n514,"Choi J, 2011, Inform Manage-amster, V48, P371, Doi 10.1016/j.im.2011.09.004"
n515,"Smith M, 2010, Nodexl Free Open Net"
n516,"Morel Cm, 2009, Plos Neglect Trop D, V3, Doi 10.1371/journal.pntd.0000501"
n517,"Bakker Ab, 2011, J Occup Health Psych, V16, P112, Doi 10.1037/a0021297"
n518,"Xu J., 2006, Icis 2006 Milw Wi 10"
n519,"Harter Jk, 2002, J Appl Psychol, V87, P268, Doi 10.1037/0021-9010.87.2.268"
n520,"Bacev-giles C, 2016, Plos One, V11, Doi 10.1371/journal.pone.0160047"
n521,"Merli Mg, 2016, Migr Stud, V4, P182, Doi 10.1093/migration/mnw004"
n522,"Pieke Fn, 2007, Popul Space Place, V13, P81, Doi 10.1002/psp.427"
n523,"Lin E, 2014, Int Migr Rev, V48, P181, Doi 10.1111/imre.12074"
n524,"Verdery A. M., 2015, Plos One"
n525,"Brautigam D, 2011, J Mod Afr Stud, V49, P27, Doi 10.1017/s0022278x10000649"
n526,"Jampaklay A, 2007, Asian Pac Migr J, V16, P485"
n527,"Li P. T., 2010, Overseas Chinese His, V4, P26"
n528,"Mouw T, 2012, Sociol Methodol, V42, P206, Doi 10.1177/0081175012461248"
n529,"Biggeri M., 2009, J Chinese Ec Busines, V7, P31"
n530,"Hsu E., 2008, China Returns Africa, P221"
n531,"Entwisle B, 2007, Am J Sociol, V112, P1495, Doi 10.1086/511803"
n532,"Brown A, 2010, Urban Stud, V47, P666, Doi 10.1177/0042098009351187"
n533,"Pieke F. N., 2013, Chinese Investment S"
n534,"Brautigam D. A., 2007, China Quart, V199, P686"
n535,"Morris M, 2009, Am J Public Health, V99, P1023, Doi 10.2105/ajph.2008.147835"
n536,"Verdery A. M., 2007, Am J Sociol, V113, P415"
n537,"Watch Human Rights, 2011, Youll Be Fir You Ref"
n538,"Brautigam Deborah, 2009, Dragons Gift Real St"
n539,"Pairault T., 2013, Region Dev, V37, P259"
n540,"Bredeloup S., 2006, Afrique Cont, V218, P199"
n541,"Lin Jan, 1998, Reconstructing China"
n542,"French H. W., 2011, Network Model Unpub"
n543,"Sun Y, 2014, Africa Chinas Foreig"
n544,"Brautigam D. A., 2014, Web Log Comment Chin"
n545,"Mouw T., 2014, Pop Ass Am Bost Ma 1"
n546,"Paul M., 2002, Globalising Chinese, P120"
n547,"Cass (chinese Academy Of Social Sciences), 2012, Zhongg Guoj Yim Baog"
n548,"Liang Z, 2004, Int Migr, V42, P145, Doi 10.1111/j.0020-7985.2004.00292.x"
n549,"Haugen Ho, 2005, Ethnic Racial Stud, V28, P639, Doi 10.1080/01419870500092597"
n550,"Mccreesh N, 2012, Epidemiology, V23, P138, Doi 10.1097/ede.0b013e31823ac17c"
n551,"Merli Mg, 2015, Soc Sci Med, V125, P79, Doi 10.1016/j.socscimed.2014.04.022"
n552,"Bbc, 2011, Tanz Ord Chin Out Da"
n553,"Volz E, 2008, J Off Stat, V24, P79"
n554,"French Howard W, 2014, Chinas 2 Continent M"
n555,"Marsden Pv, 1993, Soc Networks, V15, P399, Doi 10.1016/0378-8733(93)90014-c"
n556,"Lu Y, 2013, Soc Forces, V92, P631, Doi 10.1093/sf/sot083"
n557,"Gile Kj, 2010, Sociol Methodol, V40, P285, Doi 10.1111/j.1467-9531.2010.01223.x"
n558,"Xiang B., 2003, Int Migr, V41, P21"
n559,"Monson Jamie, 2009, Africas Freedom Rail"
n560,"Gile Kj, 2011, J Am Stat Assoc, V106, P135, Doi 10.1198/jasa.2011.ap09475"
n561,"Information Office State Council People's Republic Of China, 2013, Cisc Vis Netw Ind Gl"
n562,"Park Y. J., 2009, 24 Saiia"
n563,"Yamanis Tj, 2013, Sociol Method Res, V42, P392, Doi 10.1177/0049124113494576"
n564,"Radelet S., 2010, Emerging Africa"
n565,"Salganik Mj, 2006, J Urban Health, V83, Pi98, Doi 10.1007/s11524-006-9106-x"
n566,"Defries Jc, 1985, Behav Genet, V15, P467, Doi 10.1007/bf01066239"
n567,"Daw J, 2015, Soc Sci Med, V125, P32, Doi 10.1016/j.socscimed.2014.02.047"
n568,"Zweig D., 2009, 31 Hong Kong U Sci T"
n569,"Esoh E., 2005, Limmigration Afrique"
n570,"Heckathorn Dd, 1997, Soc Probl, V44, P174, Doi 10.1525/sp.1997.44.2.03x0221m"
n571,"Liang Z, 2008, Am J Sociol, V114, P706"
n572,"Mohan G, 2014, Chinese Migrants Afr"
n573,"Cameron Ac, 2011, J Bus Econ Stat, V29, P238, Doi 10.1198/jbes.2010.07136"
n574,"Zhong N., 2013, China Daily"
n575,"Politzer M., 2008, China Africa Stronge"
n576,"Zhou M, 1992, Chinatown Socioecono"
n577,"Ross A., 2013, J Indian Ocean Regio, V9, P134"
n578,"Wu Xg, 2004, Demography, V41, P363, Doi 10.1353/dem.2004.0010"
n579,"Goel S, 2010, P Natl Acad Sci Usa, V107, P6743, Doi 10.1073/pnas.1000261107"
n580,"Lee Ck, 2009, China Quart, P647, Doi 10.1017/s0305741009990142"
n581,"Handcock Mark S., 2008, J Stat Softw, V24, P1"
n582,"Marin A, 2004, Soc Networks, V26, P289, Doi 10.1016/j.socnet.2004.06.001"
n583,"Battat J., 2006, Chinas Outward Forei"
n584,"Heckathorn Dd, 2002, Soc Probl, V49, P11, Doi 10.1525/sp.2002.49.1.11"
n585,"Hsu E, 2007, Popul Space Place, V13, P113, Doi 10.1002/psp.429"
n586,"Ma Mung E., 2008, J Chinese Overseas, V4, P91"
n587,"Campbell Ke, 1991, Soc Networks, V13, P203, Doi 10.1016/0378-8733(91)90006-f"
n588,"Dombrowski Kirk, 2012, Adv Appl Sociol, V2, P245"
n589,"Young Sk, 2014, Sex Transm Infect, V90, P332, Doi 10.1136/sextrans-2013-051282"
n590,"Straits Bc, 2000, Soc Networks, V22, P123, Doi 10.1016/s0378-8733(00)00018-6"
n591,"Brautigam D. A., 2010, Foreign Affairs"
n592,"Kim W, 2016, Sustainability-basel, V8, Doi 10.3390/su8070631"
n593,"Khan Gf, 2015, Scientometrics, V105, P959, Doi 10.1007/s11192-015-1712-5"
n594,"Casey D., 2016, Res Hosp Manag, V6, P69"
n595,"Shuck B., 2011, Human Resource Dev R, V10, P304, Doi Doi 10.1177/1534484311410840"
n596,"Polites Gl, 2009, J Assoc Inf Syst, V10, P595"
n597,"Caesens G, 2014, Career Dev Int, V19, P813, Doi 10.1108/cdi-09-2013-0114"
n598,"Hart Sl, 2003, Acad Manage Exec, V17, P56"
n599,"Cattell Jm, 1906, Science, V24, P658, Doi 10.1126/science.24.621.658"
n600,"Cross R, 2001, Organ Dyn, V30, P100, Doi 10.1016/s0090-2616(01)00046-8"
n601,"Kim W., 2014, Creating Engaged Emp, P1"
n602,"Yu Y., 2014, Soc Sci J, V53, P226"
n603,"Sharp Z, 2010, J Bus Ethics, V93, P51, Doi 10.1007/s10551-009-0181-2"
n604,"Barnett Ml, 2007, Acad Manage Rev, V32, P794"
n605,"Garfield E, 1963, Am Doc, V14, P195, Doi 10.1002/asi.5090140304"
n606,"Garfield E, 2006, Int J Epidemiol, V35, P1123, Doi 10.1093/ije/dyl189"
n607,"Shimazu A, 2015, Int J Behav Med, V22, P18, Doi 10.1007/s12529-014-9410-x"
n608,"Pereira Cs, 2007, Int J Inform Manage, V27, P86, Doi 10.1016/j.ijinfomgt.2006.10.003"
n609,"Sci2team, Sci Sci Sci2 Tooi In"
n610,"May Dr, 2004, J Occup Organ Psych, V77, P11, Doi 10.1348/096317904322915892"
n611,"Maslach C, 2001, Annu Rev Psychol, V52, P397, Doi 10.1146/annurev.psych.52.1.397"
n612,"Aninkan D.o., 2014, Int J Dev Sustain, V3, P1381"
n613,"Christensen K., 2011, P 2011 Em C Ljubl Sl"
n614,"Tziner A., 2013, J Work Org Psychol, V29, P91"
n615,"Besieux T., 2015, Ec Ind Democr"
n616,"Mirvis P, 2012, Calif Manage Rev, V54, P93, Doi 10.1525/cmr.2012.54.4.93"
n617,"Aguilera Rv, 2007, Acad Manage Rev, V32, P836"
n618,"Seppala P, 2015, Eur J Work Organ Psy, V24, P360, Doi 10.1080/1359432x.2014.910510"
n619,"Lee Y, 2016, Hum Resour Dev Rev, V15, P29, Doi 10.1177/1534484316628356"
n620,"Haanaes K, 2011, Mit Sloan Manage Rev, V52, P77"
n621,"Orlitzky M, 2003, Organ Stud, V24, P403, Doi 10.1177/0170840603024003910"
n622,"Florea L, 2013, J Bus Ethics, V114, P393, Doi 10.1007/s10551-012-1355-x"
n623,"Price D., 1965, Stat Ass Methods Mec"
n624,"Julia Claxton D., 2014, J Workplace Learn, V26, P232"
n625,"Hu Q, 2014, J Behav Soc Sci, V1, P6"
n626,"Spreitzer G, 2012, Organ Dyn, V41, P155, Doi 10.1016/j.orgdyn.2012.01.009"
n627,"Kiron D, 2012, Mit Sloan Manage Rev, V53, P69"
n628,"Kleinberg J, 2003, Data Min Knowl Disc, V7, P373, Doi 10.1023/a:1024940629314"
n629,"Willging P. A., 2005, Us China Ed Rev, V2, P46"
n630,"Costa Pl, 2015, Negot Confl Manag R, V8, P211, Doi 10.1111/ncmr.12061"
n631,"Mersch Dp, 2016, Behav Ecol Sociobiol, V70, P1087, Doi 10.1007/s00265-016-2104-4"
n632,"Stroeymeyt N, 2011, J Exp Biol, V214, P3046, Doi 10.1242/jeb.059188"
n633,"Franks Nr, 2002, Philos T Roy Soc B, V357, P1567, Doi 10.1098/rstb.2002.1066"
n634,"Waters Js, 2012, Plos One, V7, Doi 10.1371/journal.pone.0040337"
n635,"Pacala Sw, 1996, Evol Ecol, V10, P127, Doi 10.1007/bf01241782"
n636,"Beshers Sn, 2001, Annu Rev Entomol, V46, P413, Doi 10.1146/annurev.ento.46.1.413"
n637,"Johnson Br, 2008, Behav Ecol Sociobiol, V62, P777, Doi 10.1007/s00265-007-0503-2"
n638,"Wilson Eo, 1988, Trends Ecol Evol, V3, P65, Doi 10.1016/0169-5347(88)90018-3"
n639,"Moglich M., 1974, Psyche Camb, V81, P219, Doi 10.1155/1974/25763"
n640,"Masoudi-nejad A, 2012, Iet Syst Biol, V6, P164, Doi 10.1049/iet-syb.2011.0011"
n641,"Wolf M, 2014, Trends Ecol Evol, V29, P306, Doi 10.1016/j.tree.2014.03.008"
n642,"Artzy-randrup Y, 2004, Science, V305"
n643,"Holldobler B, 1990, Ants"
n644,"Beshers Sn, 1999, Information Processing In Social Insects, P115"
n645,"Dornhaus A, 2008, Behav Ecol Sociobiol, V63, P43, Doi 10.1007/s00265-008-0634-0"
n646,"Schmidhempel P, 1990, Am Nat, V135, P501, Doi 10.1086/285059"
n647,"Noh Jd, 2004, Phys Rev Lett, V92, Doi 10.1103/physrevlett.92.118701"
n648,"Pinter-wollman N, 2013, Anim Behav, V86, P197, Doi 10.1016/j.anbehav.2013.05.012"
n649,"Blonder B, 2011, Plos One, V6, Doi 10.1371/journal.pone.0020298"
